"global_id";"stop_id";"stop_name";"StationName";"Street";"Direction";"Pavilion";"OperatingOrgName";"geoData";"geodata_center";
"global_id";"Код остановки";"Наименование остановки";"Название остановки согласно указателю";"Наименование улицы, на которой находится остановка";"Направление";"Наличие павильона";"Балансодержатель остановки с павильоном";"geoData";"geodata_center";
"2583704672";"1142";"Улица Лётчика Бабушкина";"";"";"";"";"";"{coordinates=[37.67234966, 55.86066089], type=Point}";"{coordinates=[37.67234966, 55.86066089], type=Point}";
"2583704674";"1143";"Метро «Свиблово»";"";"";"";"";"";"{coordinates=[37.65365638, 55.8557914], type=Point}";"{coordinates=[37.65365638, 55.8557914], type=Point}";
"2583704675";"1144";"Проезд Серебрякова";"";"";"";"";"";"{coordinates=[37.64763675, 55.84721255], type=Point}";"{coordinates=[37.64763675, 55.84721255], type=Point}";
"2583704676";"1147";"Проезд Серебрякова";"";"";"";"";"";"{coordinates=[37.64956448, 55.84692898], type=Point}";"{coordinates=[37.64956448, 55.84692898], type=Point}";
"2583704677";"1148";"Метро «Свиблово»";"";"";"";"";"";"{coordinates=[37.65538119, 55.85535294], type=Point}";"{coordinates=[37.65538119, 55.85535294], type=Point}";
"2583704678";"1149";"Улица Лётчика Бабушкина";"";"";"";"";"";"{coordinates=[37.67323576, 55.86055649], type=Point}";"{coordinates=[37.67323576, 55.86055649], type=Point}";
"2583704679";"1150";"Улица Коминтерна";"";"";"";"";"";"{coordinates=[37.6775003, 55.8626587], type=Point}";"{coordinates=[37.6775003, 55.8626587], type=Point}";
"2583704681";"1002163";"Индустриальный парк «Шереметьево»";"";"";"";"";"";"{coordinates=[37.44827759, 55.97063484], type=Point}";"{coordinates=[37.44827759, 55.97063484], type=Point}";
"2583704682";"1134";"Метро «Тушинская»";"";"";"";"";"";"{coordinates=[37.43391718, 55.82410524], type=Point}";"{coordinates=[37.43391718, 55.82410524], type=Point}";
"2583704683";"1428";"Культурно-досуговый центр";"";"";"";"";"";"{coordinates=[37.40463158, 55.80976904], type=Point}";"{coordinates=[37.40463158, 55.80976904], type=Point}";
"2583704684";"9225";"Метро «Новокосино»";"";"";"";"";"";"{coordinates=[37.86501463, 55.74492255], type=Point}";"{coordinates=[37.86501463, 55.74492255], type=Point}";
"2583704685";"1429";"Школа имени Маресьева";"";"";"";"";"";"{coordinates=[37.39792373, 55.81133084], type=Point}";"{coordinates=[37.39792373, 55.81133084], type=Point}";
"2583704686";"1430";"Мякининский проезд";"";"";"";"";"";"{coordinates=[37.39558645, 55.80792661], type=Point}";"{coordinates=[37.39558645, 55.80792661], type=Point}";
"2583704687";"1273";"Коровино";"";"";"";"";"";"{coordinates=[37.51561036, 55.89377628], type=Point}";"{coordinates=[37.51561036, 55.89377628], type=Point}";
"2583704688";"1431";"Строгинский бульвар";"";"";"";"";"";"{coordinates=[37.39358308, 55.80504687], type=Point}";"{coordinates=[37.39358308, 55.80504687], type=Point}";
"2583704689";"1433";"Флотская улица, 36";"";"";"";"";"";"{coordinates=[37.4908598, 55.85072296], type=Point}";"{coordinates=[37.4908598, 55.85072296], type=Point}";
"2583704690";"1434";"МЦД Окружная";"";"";"";"";"";"{coordinates=[37.57704612, 55.84663706], type=Point}";"{coordinates=[37.57704612, 55.84663706], type=Point}";
"2583704691";"1435";"Школа Олимпийского резерва";"";"";"";"";"";"{coordinates=[37.47065999, 55.87688404], type=Point}";"{coordinates=[37.47065999, 55.87688404], type=Point}";
"2583704692";"1436";"Интернат";"";"";"";"";"";"{coordinates=[37.46802498, 55.87492644], type=Point}";"{coordinates=[37.46802498, 55.87492644], type=Point}";
"2583704693";"1437";"Улица Фабрициуса, 48";"";"";"";"";"";"{coordinates=[37.42799258, 55.84401873], type=Point}";"{coordinates=[37.42799258, 55.84401873], type=Point}";
"2583704694";"1306";"52-я городская больница";"";"";"";"";"";"{coordinates=[37.48263199, 55.79925288], type=Point}";"{coordinates=[37.48263199, 55.79925288], type=Point}";
"2583704695";"1307";"Улица Маршала Бирюзова";"";"";"";"";"";"{coordinates=[37.47899971, 55.80115514], type=Point}";"{coordinates=[37.47899971, 55.80115514], type=Point}";
"2583704696";"1308";"Улица Маршала Новикова";"";"";"";"";"";"{coordinates=[37.46611499, 55.80308324], type=Point}";"{coordinates=[37.46611499, 55.80308324], type=Point}";
"2583704697";"1309";"Поликлиника";"";"";"";"";"";"{coordinates=[37.4622535, 55.80472995], type=Point}";"{coordinates=[37.4622535, 55.80472995], type=Point}";
"2583704699";"1310";"МЦД Щукинская";"";"";"";"";"";"{coordinates=[37.4596815, 55.8091509], type=Point}";"{coordinates=[37.4596815, 55.8091509], type=Point}";
"2583704700";"1311";"Медицинский центр имени Бурназяна";"";"";"";"";"";"{coordinates=[37.45859501, 55.80604703], type=Point}";"{coordinates=[37.45859501, 55.80604703], type=Point}";
"2583704701";"1312";"Поликлиника";"";"";"";"";"";"{coordinates=[37.46330892, 55.80403821], type=Point}";"{coordinates=[37.46330892, 55.80403821], type=Point}";
"2583704702";"1313";"Улица Маршала Новикова";"";"";"";"";"";"{coordinates=[37.46726851, 55.80238212], type=Point}";"{coordinates=[37.46726851, 55.80238212], type=Point}";
"2583704703";"1315";"Улица Маршала Бирюзова";"";"";"";"";"";"{coordinates=[37.48055614, 55.80006247], type=Point}";"{coordinates=[37.48055614, 55.80006247], type=Point}";
"2583704704";"1316";"52-я городская больница";"";"";"";"";"";"{coordinates=[37.48382342, 55.7983622], type=Point}";"{coordinates=[37.48382342, 55.7983622], type=Point}";
"2583704705";"1317";"Метро «Октябрьское Поле»";"";"";"";"";"";"{coordinates=[37.49036031, 55.79525995], type=Point}";"{coordinates=[37.49036031, 55.79525995], type=Point}";
"2583704706";"1318";"Улица Маршала Вершинина, 8";"";"";"";"";"";"{coordinates=[37.48628453, 55.79195167], type=Point}";"{coordinates=[37.48628453, 55.79195167], type=Point}";
"2583704707";"1343";"Улица Твардовского";"";"";"";"";"";"{coordinates=[37.4082576, 55.79588323], type=Point}";"{coordinates=[37.4082576, 55.79588323], type=Point}";
"2583704708";"1319";"Улица Берзарина";"";"";"";"";"";"{coordinates=[37.46454373, 55.79071081], type=Point}";"{coordinates=[37.46454373, 55.79071081], type=Point}";
"2583704709";"1344";"Улица Твардовского, 21";"";"";"";"";"";"{coordinates=[37.40284849, 55.7947712], type=Point}";"{coordinates=[37.40284849, 55.7947712], type=Point}";
"2583704710";"1320";"Живописная улица";"";"";"";"";"";"{coordinates=[37.45688506, 55.79161407], type=Point}";"{coordinates=[37.45688506, 55.79161407], type=Point}";
"2583704711";"1345";"ОВД «Строгино»";"";"";"";"";"";"{coordinates=[37.39562693, 55.79458001], type=Point}";"{coordinates=[37.39562693, 55.79458001], type=Point}";
"2583704713";"1321";"Бассейн";"";"";"";"";"";"{coordinates=[37.45518738, 55.78908248], type=Point}";"{coordinates=[37.45518738, 55.78908248], type=Point}";
"2583704715";"1346";"Улица Твардовского, 3";"";"";"";"";"";"{coordinates=[37.39326883, 55.79674968], type=Point}";"{coordinates=[37.39326883, 55.79674968], type=Point}";
"2583704716";"1322";"Улица Паршина";"";"";"";"";"";"{coordinates=[37.46357504, 55.78948567], type=Point}";"{coordinates=[37.46357504, 55.78948567], type=Point}";
"2583704717";"1323";"Кадетский корпус";"";"";"";"";"";"{coordinates=[37.4621665, 55.78536979], type=Point}";"{coordinates=[37.4621665, 55.78536979], type=Point}";
"2583704718";"9772";"Новокосинская улица, 10";"";"";"";"";"";"{coordinates=[37.85513453, 55.73460469], type=Point}";"{coordinates=[37.85513453, 55.73460469], type=Point}";
"2583704719";"1324";"Улица Маршала Тухачевского, 55";"";"";"";"";"";"{coordinates=[37.4570432, 55.783763], type=Point}";"{coordinates=[37.4570432, 55.783763], type=Point}";
"2583704720";"1314";"Площадь Академика Курчатова";"";"";"";"";"";"{coordinates=[37.47754114, 55.80161489], type=Point}";"{coordinates=[37.47754114, 55.80161489], type=Point}";
"2583704721";"9773";"Новокосинская улица, 10";"";"";"";"";"";"{coordinates=[37.85469391, 55.73441871], type=Point}";"{coordinates=[37.85469391, 55.73441871], type=Point}";
"2583704722";"1350";"Метро «Лианозово»";"";"";"";"";"";"{coordinates=[37.54313973, 55.89783825], type=Point}";"{coordinates=[37.54313973, 55.89783825], type=Point}";
"2583704723";"1327";"Улица Кулакова, 19";"";"";"";"";"";"{coordinates=[37.39475181, 55.80700669], type=Point}";"{coordinates=[37.39475181, 55.80700669], type=Point}";
"2583704724";"1351";"Баскетбольная школа";"";"";"";"";"";"{coordinates=[37.55739853, 55.87871185], type=Point}";"{coordinates=[37.55739853, 55.87871185], type=Point}";
"2583704725";"1328";"Строгинский бульвар";"";"";"";"";"";"{coordinates=[37.39342509, 55.80510476], type=Point}";"{coordinates=[37.39342509, 55.80510476], type=Point}";
"2583704726";"1352";"Дубнинская улица, 28";"";"";"";"";"";"{coordinates=[37.55745101, 55.8760193], type=Point}";"{coordinates=[37.55745101, 55.8760193], type=Point}";
"2583704727";"1331";"Улица Твардовского, 3";"";"";"";"";"";"{coordinates=[37.39277333, 55.79586369], type=Point}";"{coordinates=[37.39277333, 55.79586369], type=Point}";
"2583704728";"1332";"ОВД «Строгино»";"";"";"";"";"";"{coordinates=[37.39852798, 55.7944283], type=Point}";"{coordinates=[37.39852798, 55.7944283], type=Point}";
"2583704729";"1353";"Дубнинская улица, 20";"";"";"";"";"";"{coordinates=[37.56037609, 55.87116997], type=Point}";"{coordinates=[37.56037609, 55.87116997], type=Point}";
"2583704731";"1333";"Улица Твардовского, 21";"";"";"";"";"";"{coordinates=[37.40395606, 55.79461218], type=Point}";"{coordinates=[37.40395606, 55.79461218], type=Point}";
"2583704732";"1354";"Школа";"";"";"";"";"";"{coordinates=[37.56362709, 55.86709368], type=Point}";"{coordinates=[37.56362709, 55.86709368], type=Point}";
"2583704733";"1334";"Улица Твардовского";"";"";"";"";"";"{coordinates=[37.40909532, 55.79625724], type=Point}";"{coordinates=[37.40909532, 55.79625724], type=Point}";
"2583704734";"1356";"Дегунинский проезд";"";"";"";"";"";"{coordinates=[37.56535188, 55.86333465], type=Point}";"{coordinates=[37.56535188, 55.86333465], type=Point}";
"2583704735";"1335";"Стоматологическая поликлиника";"";"";"";"";"";"{coordinates=[37.40705092, 55.79997202], type=Point}";"{coordinates=[37.40705092, 55.79997202], type=Point}";
"2583704736";"1336";"Метро «Строгино»";"";"";"";"";"";"{coordinates=[37.40822013, 55.80170425], type=Point}";"{coordinates=[37.40822013, 55.80170425], type=Point}";
"2583704737";"1294";"Клязьминская улица";"";"";"";"";"";"{coordinates=[37.52955226, 55.89520855], type=Point}";"{coordinates=[37.52955226, 55.89520855], type=Point}";
"2583704738";"1295";"Рыбокомбинат";"";"";"";"";"";"{coordinates=[37.50440769, 55.88502679], type=Point}";"{coordinates=[37.50440769, 55.88502679], type=Point}";
"2583704739";"1326";"Неманский проезд, 11";"";"";"";"";"";"{coordinates=[37.39275198, 55.80796525], type=Point}";"{coordinates=[37.39275198, 55.80796525], type=Point}";
"2583704740";"1341";"Метро «Строгино»";"";"";"";"";"";"{coordinates=[37.4073476, 55.80131556], type=Point}";"{coordinates=[37.4073476, 55.80131556], type=Point}";
"2583704741";"2547";"Юрловский проезд";"";"";"";"";"";"{coordinates=[37.62708325, 55.86545203], type=Point}";"{coordinates=[37.62708325, 55.86545203], type=Point}";
"2583704743";"1291";"Икшинская улица";"";"";"";"";"";"{coordinates=[37.5435549, 55.88549682], type=Point}";"{coordinates=[37.5435549, 55.88549682], type=Point}";
"2583704744";"1342";"Стоматологическая поликлиника";"";"";"";"";"";"{coordinates=[37.40747642, 55.79883175], type=Point}";"{coordinates=[37.40747642, 55.79883175], type=Point}";
"2583704745";"1290";"Яхромская улица";"";"";"";"";"";"{coordinates=[37.54392484, 55.88310761], type=Point}";"{coordinates=[37.54392484, 55.88310761], type=Point}";
"2583704746";"1360";"Школа";"";"";"";"";"";"{coordinates=[37.5629788, 55.86836731], type=Point}";"{coordinates=[37.5629788, 55.86836731], type=Point}";
"2583704747";"1361";"Дубнинская улица, 20";"";"";"";"";"";"{coordinates=[37.56004801, 55.87204596], type=Point}";"{coordinates=[37.56004801, 55.87204596], type=Point}";
"2583704748";"1362";"Дубнинская улица, 28";"";"";"";"";"";"{coordinates=[37.55790049, 55.87630553], type=Point}";"{coordinates=[37.55790049, 55.87630553], type=Point}";
"2583704749";"1363";"Метро «Лианозово»";"";"";"";"";"";"{coordinates=[37.54371131, 55.89746657], type=Point}";"{coordinates=[37.54371131, 55.89746657], type=Point}";
"2583704750";"10464";"Метро «Новые Черёмушки»";"";"";"";"";"";"{coordinates=[37.55489831, 55.66862459], type=Point}";"{coordinates=[37.55489831, 55.66862459], type=Point}";
"2583704751";"1368";"Улица Исаковского, 33";"";"";"";"";"";"{coordinates=[37.42089408, 55.80407017], type=Point}";"{coordinates=[37.42089408, 55.80407017], type=Point}";
"2583704752";"1369";"Улица Исаковского, 33";"";"";"";"";"";"{coordinates=[37.41984077, 55.80453395], type=Point}";"{coordinates=[37.41984077, 55.80453395], type=Point}";
"2583704753";"1370";"Метро «Тушинская»";"";"";"";"";"";"{coordinates=[37.43734817, 55.82645003], type=Point}";"{coordinates=[37.43734817, 55.82645003], type=Point}";
"2583704757";"4082";"Хлебников переулок";"";"";"";"";"";"{coordinates=[37.6729522, 55.74690732], type=Point}";"{coordinates=[37.6729522, 55.74690732], type=Point}";
"2583704758";"1372";"Щукино";"";"";"";"";"";"{coordinates=[37.45342849, 55.80970491], type=Point}";"{coordinates=[37.45342849, 55.80970491], type=Point}";
"2583704759";"1373";"Щукино";"";"";"";"";"";"{coordinates=[37.45451761, 55.8095276], type=Point}";"{coordinates=[37.45451761, 55.8095276], type=Point}";
"2583704760";"1376";"Троице-Лыково";"";"";"";"";"";"{coordinates=[37.40308747, 55.7884728], type=Point}";"{coordinates=[37.40308747, 55.7884728], type=Point}";
"2583704761";"1002923";"9-й квартал";"";"";"";"";"";"{coordinates=[37.67078128, 55.67978416], type=Point}";"{coordinates=[37.67078128, 55.67978416], type=Point}";
"2583704762";"8242";"Главный корпус ТЭЦ № 26";"";"";"";"";"";"{coordinates=[37.63405107, 55.58116184], type=Point}";"{coordinates=[37.63405107, 55.58116184], type=Point}";
"2583704763";"8243";"Промзона Бирюлёво";"";"";"";"";"";"{coordinates=[37.62205327, 55.58221287], type=Point}";"{coordinates=[37.62205327, 55.58221287], type=Point}";
"2583704764";"1382";"Строгинский бульвар, 1";"";"";"";"";"";"{coordinates=[37.39496481, 55.80508518], type=Point}";"{coordinates=[37.39496481, 55.80508518], type=Point}";
"2583704765";"1383";"Метро «Строгино» (западный вход)";"";"";"";"";"";"{coordinates=[37.40004981, 55.8039924], type=Point}";"{coordinates=[37.40004981, 55.8039924], type=Point}";
"2583704766";"1384";"Спорткомплекс «Янтарь»";"";"";"";"";"";"{coordinates=[37.40909919, 55.80303338], type=Point}";"{coordinates=[37.40909919, 55.80303338], type=Point}";
"2583704767";"1389";"Метро «Строгино» (западный вход)";"";"";"";"";"";"{coordinates=[37.40063702, 55.80462295], type=Point}";"{coordinates=[37.40063702, 55.80462295], type=Point}";
"2583704768";"1390";"Строгинский бульвар, 1";"";"";"";"";"";"{coordinates=[37.39698715, 55.80536906], type=Point}";"{coordinates=[37.39698715, 55.80536906], type=Point}";
"2583704769";"1395";"Метро «Яхромская»";"";"";"";"";"";"{coordinates=[37.54856715, 55.87851203], type=Point}";"{coordinates=[37.54856715, 55.87851203], type=Point}";
"2583704770";"1396";"Метро «Яхромская»";"";"";"";"";"";"{coordinates=[37.54812705, 55.87876826], type=Point}";"{coordinates=[37.54812705, 55.87876826], type=Point}";
"2583704771";"1397";"Метро «Селигерская»";"";"";"";"";"";"{coordinates=[37.54485866, 55.86522629], type=Point}";"{coordinates=[37.54485866, 55.86522629], type=Point}";
"2583704772";"1375";"Одинцовская улица";"";"";"";"";"";"{coordinates=[37.40388544, 55.79041779], type=Point}";"{coordinates=[37.40388544, 55.79041779], type=Point}";
"2583704774";"8474";"Метро «Кожуховская»";"";"";"";"";"";"{coordinates=[37.68619999, 55.70536851], type=Point}";"{coordinates=[37.68619999, 55.70536851], type=Point}";
"2583704775";"1400";"Карельский бульвар, 25";"";"";"";"";"";"{coordinates=[37.53564999, 55.89711267], type=Point}";"{coordinates=[37.53564999, 55.89711267], type=Point}";
